Cod_Dpto,Departamento,Cod_Mpio,Municipio,Grupo_cultivo,Subgrupo,Cultivo,Desagregacion,Anio,Periodo,Area_sembrada,Area_cosechada,Produccion,Rendimiento,Ciclo,Estado_fisico,Cod_cultivo,Nombre_cientifico
25,Cundinamarca,25885,Yacopí,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,690.0,600.0,738.0,1.23,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
25,Cundinamarca,25885,Yacopí,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,676.0,595.0,676.0,1.14,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
25,Cundinamarca,25885,Yacopí,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,595.59,513.81,529.22,1.03,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
25,Cundinamarca,25885,Yacopí,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,577.76,483.22,463.19,0.96,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
25,Cundinamarca,25885,Yacopí,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,563.09,485.64,504.2,1.04,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
25,Cundinamarca,25885,Yacopí,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,565.42,469.23,604.01,1.29,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
25,Cundinamarca,25898,Zipacón,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,119.0,111.0,114.0,1.03,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
25,Cundinamarca,25898,Zipacón,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,116.0,107.0,101.65,0.95,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
25,Cundinamarca,25898,Zipacón,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,98.86,89.45,81.4,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
25,Cundinamarca,25898,Zipacón,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,97.25,93.3,67.92,0.73,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
25,Cundinamarca,25898,Zipacón,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,96.28,94.27,85.04,0.9,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
25,Cundinamarca,25898,Zipacón,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,94.86,87.38,97.33,1.11,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
27,Chocó,27245,El Carmen de Atrato,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,169.0,149.0,189.23,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
27,Chocó,27245,El Carmen de Atrato,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,178.0,162.0,196.54,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
27,Chocó,27245,El Carmen de Atrato,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,178.98,159.44,188.14,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
27,Chocó,27245,El Carmen de Atrato,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,171.19,144.14,157.68,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
27,Chocó,27245,El Carmen de Atrato,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,162.92,143.77,129.59,0.9,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
27,Chocó,27245,El Carmen de Atrato,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,158.94,144.16,178.43,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41001,Neiva,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,4327.4,3414.44,4848.5,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41001,Neiva,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,4303.0,3549.0,4968.6,1.4,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41001,Neiva,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,4381.4,3654.82,4422.33,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41001,Neiva,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,4471.31,3857.11,4002.84,1.04,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41001,Neiva,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,4622.68,4035.72,4035.72,1.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41001,Neiva,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,4746.67,3838.33,5700.96,1.49,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41006,Acevedo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,13985.8,10700.36,15301.51,1.43,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41006,Acevedo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,15465.8,13465.8,20198.7,1.5,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41006,Acevedo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,13672.35,10882.35,15561.76,1.43,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41006,Acevedo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,13828.74,11188.62,14762.14,1.32,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41006,Acevedo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,14184.62,11531.94,13208.87,1.15,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41006,Acevedo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,14319.14,11031.77,15702.45,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41013,Agrado,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,1333.5,903.43,1282.87,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41013,Agrado,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,1253.0,977.0,1465.5,1.5,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41013,Agrado,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,1287.53,1047.26,1330.02,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41013,Agrado,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,1308.42,1048.74,1230.62,1.17,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41013,Agrado,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,1327.43,1042.12,1192.25,1.14,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41013,Agrado,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,1408.83,1068.76,1508.03,1.41,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41016,Aipe,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,1104.9,877.77,1246.43,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41016,Aipe,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,1122.9,871.0,1219.4,1.4,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41016,Aipe,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,1145.16,922.26,1171.27,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41016,Aipe,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,1172.58,988.73,1098.09,1.11,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41016,Aipe,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,1205.35,1043.74,1124.03,1.08,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41016,Aipe,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,1226.94,1012.3,1353.18,1.34,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41020,Algeciras,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,5935.1,4432.04,6293.5,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41020,Algeciras,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,6041.1,4541.1,4541.1,1.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41020,Algeciras,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,5885.59,4690.05,5112.15,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41020,Algeciras,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,6073.83,4950.01,4888.24,0.99,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41020,Algeciras,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,6253.42,5104.53,4466.75,0.88,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41020,Algeciras,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,6392.16,4904.82,5342.32,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41026,Altamira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,94.5,71.07,100.92,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41026,Altamira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,92.0,74.0,103.84,1.4,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41026,Altamira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,87.7,67.94,80.17,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41026,Altamira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,87.7,67.94,80.17,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41026,Altamira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,98.52,62.63,92.56,1.48,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41026,Altamira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,114.64,75.28,137.89,1.83,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41078,Baraya,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,828.8,665.75,945.37,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41078,Baraya,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,817.0,717.0,1059.93,1.48,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41078,Baraya,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,825.45,746.37,947.89,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41078,Baraya,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,854.17,751.92,788.65,1.05,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41078,Baraya,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,862.55,748.55,854.82,1.14,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41078,Baraya,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,847.08,691.25,975.35,1.41,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41132,Campoalegre,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,1806.0,1338.38,1900.5,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41132,Campoalegre,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,1839.0,1449.0,2028.6,1.4,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41132,Campoalegre,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,1888.32,1540.62,1956.59,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41132,Campoalegre,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,1940.73,1578.49,998.03,0.63,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41132,Campoalegre,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,2025.83,1631.12,869.64,0.53,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41132,Campoalegre,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,2065.09,1535.4,1007.21,0.66,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41206,Colombia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,1892.1,1592.16,2260.87,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41206,Colombia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,1861.0,1600.0,2240.0,1.4,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41206,Colombia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,1905.01,1640.77,2083.78,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41206,Colombia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,1939.07,1612.68,1826.71,1.13,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41206,Colombia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,1897.87,1539.16,1865.82,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41206,Colombia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,1924.12,1567.59,2347.69,1.5,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41244,Elías,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,1079.6,867.59,1240.65,1.43,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41244,Elías,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,1138.0,941.0,1505.03,1.6,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41244,Elías,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,1125.6,875.99,1112.51,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41244,Elías,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,1159.49,917.97,1104.84,1.2,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41244,Elías,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,1205.41,987.74,963.3,0.98,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41244,Elías,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,1205.92,926.94,1124.35,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41298,Garzón,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,9488.0,7429.19,10549.45,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41298,Garzón,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,9547.0,8589.0,12024.6,1.4,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41298,Garzón,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,9206.38,7506.49,9383.11,1.25,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41298,Garzón,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,9194.99,7553.95,10392.8,1.38,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41298,Garzón,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,9344.97,7736.18,14473.68,1.87,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41298,Garzón,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,9413.79,7424.09,17183.4,2.31,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41306,Gigante,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,5534.6,4135.54,5872.47,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41306,Gigante,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,5265.0,4301.0,1591.37,0.37,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41306,Gigante,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,5180.81,4164.74,5747.34,1.38,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41306,Gigante,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,5175.55,4024.91,5476.4,1.36,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41306,Gigante,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,5237.74,4006.76,6110.06,1.52,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41306,Gigante,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,5252.59,3930.35,7394.33,1.88,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41319,Guadalupe,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,5103.1,4044.88,5743.73,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41319,Guadalupe,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,4514.0,3430.0,4116.0,1.2,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41319,Guadalupe,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,4502.32,3490.71,3490.71,1.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41319,Guadalupe,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,4588.41,3745.87,3399.43,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41319,Guadalupe,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,4689.88,3866.37,3275.73,0.85,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41319,Guadalupe,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,4768.0,3758.85,3954.56,1.05,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41349,Hobo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,1006.2,835.93,1187.02,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41349,Hobo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,970.0,837.0,1006.2,1.2,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41349,Hobo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,968.11,859.39,1108.61,1.29,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41349,Hobo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,913.29,750.79,950.25,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41349,Hobo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,933.41,711.06,850.12,1.2,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41349,Hobo,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,937.33,677.7,1009.77,1.49,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41357,Íquira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,2632.7,2044.98,2903.87,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41357,Íquira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,2534.0,2046.0,2864.4,1.4,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41357,Íquira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,2578.82,2124.17,2570.25,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41357,Íquira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,2563.18,2048.6,2514.37,1.23,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41357,Íquira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,2638.29,2222.53,2203.53,0.99,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41357,Íquira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,2688.2,2180.94,2672.41,1.23,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41359,Isnos,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,4445.4,3558.28,5088.34,1.43,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41359,Isnos,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,4495.4,3610.0,5050.5,1.4,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41359,Isnos,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,4662.15,3741.73,3629.48,0.97,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41359,Isnos,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,4737.09,3953.9,1705.42,0.43,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41359,Isnos,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,4897.22,4095.15,1751.21,0.43,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41359,Isnos,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,5121.46,4006.08,2132.12,0.53,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41378,La Argentina,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,2609.8,2050.09,2911.13,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41378,La Argentina,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,2604.8,2235.0,1644.96,0.74,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41378,La Argentina,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,2623.75,2173.4,2347.27,1.08,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41378,La Argentina,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,2620.68,2073.57,2170.84,1.05,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41378,La Argentina,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,2594.4,2099.99,2357.31,1.12,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41378,La Argentina,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,2606.41,2061.77,2858.13,1.39,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41396,La Plata,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,11367.4,8979.76,12751.26,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41396,La Plata,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,11881.4,11281.0,15793.4,1.4,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41396,La Plata,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,11098.32,9079.39,10622.89,1.17,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41396,La Plata,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,11282.44,9379.13,11644.87,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41396,La Plata,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,11448.81,9476.39,12023.96,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41396,La Plata,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,11549.74,9040.67,14211.12,1.57,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41483,Nátaga,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,1974.7,1476.27,2096.3,1.42,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41483,Nátaga,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,1838.0,1509.0,2112.6,1.4,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41483,Nátaga,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,1781.68,1476.3,1874.9,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41483,Nátaga,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,1862.95,1533.46,1748.81,1.14,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
41,Huila,41483,Nátaga,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,1923.69,1585.92,1869.68,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
